house_type,locality,city,area,beds,bathrooms,balconies,furnishing,area_rate,rent,rent_per_sqft
"2 BHK Flat for Rent in Subs Nagar, Chikkajala, Bangalore-Hyderabad Hwy, Bangalore",Subs Nagar,Bengaluru,802.0,2,2,2,Semi-Furnished,37.0,30000.0,37.41
"2 BHK Flat for Rent in Sudhama Nagar, Bangalore",Sudhama Nagar,Bengaluru,1010.0,2,2,2,Semi-Furnished,38.0,38000.0,37.62
2 BHK House for Rent in Sultanpalya Bangalore,Sultanpalya,Bengaluru,784.0,2,1,0,Semi-Furnished,23.0,18000.0,22.96
1 BHK House for Rent in Sunkadakatte Bangalore,Sunkadakatte,Bengaluru,550.0,1,1,0,Unfurnished,9.0,5000.0,9.09
2 BHK House for Rent in Sunkadakatte Bangalore,Sunkadakatte,Bengaluru,600.0,2,1,0,Semi-Furnished,15.0,9000.0,15.0
2 BHK House for Rent in Sunkadakatte Bangalore,Sunkadakatte,Bengaluru,750.0,2,2,0,Semi-Furnished,23.0,17000.0,22.67
5 BHK House for Rent in Sunkadakatte Bangalore,Sunkadakatte,Bengaluru,4500.0,5,4,0,Semi-Furnished,14.0,65000.0,14.44
"3 BHK Flat for Rent in Suryanagar, Bangalore",Suryanagar,Bengaluru,1500.0,3,2,3,Semi-Furnished,14.0,21500.0,14.33
"3 BHK Flat for Rent in Syndicate Bank Colony Omkar Nagar, Bangalore",Syndicate Bank Colony,Bengaluru,1900.0,3,3,2,Semi-Furnished,26.0,50000.0,26.32
2 BHK House for Rent in T Dasarahalli Bangalore,T Dasarahalli,Bengaluru,1100.0,2,1,0,Semi-Furnished,91.0,100000.0,90.91
"3 BHK Flat for Rent in T Dasarahalli, Bangalore",T Dasarahalli,Bengaluru,1173.0,3,2,0,Semi-Furnished,36.0,42000.0,35.81
"4 BHK Flat for Rent in T Dasarahalli, Bangalore",T Dasarahalli,Bengaluru,3250.0,4,4,2,Furnished,20.0,65000.0,20.0
"3 BHK Flat for Rent in Talacauvery Layout Byatarayanapura, Bangalore",Talacauvery Layout,Bengaluru,1100.0,3,2,0,Semi-Furnished,27.0,30000.0,27.27
"2 BHK Flat for Rent in Talaghattapura, Bangalore",Talaghattapura,Bengaluru,920.0,2,2,0,Semi-Furnished,32.0,29000.0,31.52
3 BHK House for Rent in Talaghattapura Bangalore,Talaghattapura,Bengaluru,1200.0,3,3,0,Semi-Furnished,17.0,20000.0,16.67
2 BHK House for Rent in Tatanagar Bangalore,Tata Nagar,Bengaluru,800.0,2,1,0,Semi-Furnished,24.0,19000.0,23.75
"3 BHK Flat for Rent in Tatanagar, Bangalore",Tata Nagar,Bengaluru,1000.0,3,2,0,Semi-Furnished,22.0,22000.0,22.0
"3 BHK Flat for Rent in Tatanagar, Bangalore",Tata Nagar,Bengaluru,1400.0,3,3,2,Furnished,25.0,35000.0,25.0
"1 BHK Flat for Rent in Tavarekere Suddagunte Palya, Bangalore",Tavarekere,Bengaluru,400.0,1,1,0,Unfurnished,30.0,12000.0,30.0
"2 BHK Flat for Rent in Tavarekere BTM Layout, Bangalore",Tavarekere Btm Layout,Bengaluru,750.0,2,2,0,Semi-Furnished,21.0,16000.0,21.33
"1 BHK Flat for Rent in Teachers Colony -Hsr Layout, HSR Layout, Bangalore",Teachers Colony -HSR Layout,Bengaluru,250.0,1,1,0,Furnished,40.0,10000.0,40.0
3 BHK House for Rent in Phase 1 Tejaswini Nagar Bangalore,Tejaswini Nagar Phase 1,Bengaluru,1500.0,3,2,3,Semi-Furnished,21.0,32000.0,21.33
1 BHK House for Rent in Thambu Chetty Palya Bangalore,Thambu Chetty Palya,Bengaluru,800.0,1,1,0,Semi-Furnished,10.0,8400.0,10.5
2 BHK House for Rent in Thambu Chetty Palya Bangalore,Thambu Chetty Palya,Bengaluru,1100.0,2,2,0,Semi-Furnished,16.0,18000.0,16.36
3 BHK House for Rent in Thambu Chetty Palya Bangalore,Thambu Chetty Palya,Bengaluru,2000.0,3,3,3,Semi-Furnished,16.0,33000.0,16.5
"1 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,950.0,1,2,0,Unfurnished,84.0,80000.0,84.21
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,945.0,2,1,0,Semi-Furnished,19.0,18000.0,19.05
2 BHK House for Rent in Thanisandra Bangalore,Thanisandra,Bengaluru,1000.0,2,2,0,Semi-Furnished,21.0,21000.0,21.0
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1000.0,2,2,0,Semi-Furnished,22.0,22000.0,22.0
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1010.0,2,2,3,Semi-Furnished,32.0,32000.0,31.68
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,852.0,2,2,0,Unfurnished,39.0,33000.0,38.73
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,720.0,2,2,3,Unfurnished,47.0,33900.0,47.08
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,627.0,2,2,3,Semi-Furnished,56.0,35000.0,55.82
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1009.0,2,2,0,Semi-Furnished,35.0,35000.0,34.69
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1045.0,2,2,0,Unfurnished,35.0,37000.0,35.41
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,800.0,2,2,0,Furnished,48.0,38000.0,47.5
3 BHK House for Rent in Thanisandra Bangalore,Thanisandra,Bengaluru,1200.0,3,2,2,Semi-Furnished,25.0,30000.0,25.0
"3 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1200.0,3,2,0,Semi-Furnished,29.0,35000.0,29.17
"3 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1200.0,3,3,0,Semi-Furnished,47.0,56000.0,46.67
"3 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,2100.0,3,3,5,Unfurnished,36.0,75000.0,35.71
"3 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,1800.0,3,4,3,Furnished,67.0,120000.0,66.67
3 BHK Villa for Rent in Thanisandra Bangalore,Thanisandra,Bengaluru,3000.0,3,3,0,Semi-Furnished,40.0,120000.0,40.0
"3 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,2950.0,3,3,2,Semi-Furnished,86.0,260000.0,88.14
"4 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bengaluru,2359.0,4,5,0,Furnished,51.0,120000.0,50.87
"2 BHK Flat for Rent in Thanisandra Main Road, Bangalore",Thanisandra Main Road,Bengaluru,1180.0,2,2,0,Semi-Furnished,32.0,38000.0,32.2
"3 BHK Flat for Rent in Thanisandra Main Road, Bangalore",Thanisandra Main Road,Bengaluru,1750.0,3,3,0,Unfurnished,19.0,33000.0,18.86
"3 BHK Flat for Rent in Thanisandra Main Road, Bangalore",Thanisandra Main Road,Bengaluru,1390.0,3,2,2,Semi-Furnished,29.0,40000.0,28.78
4 BHK Villa for Rent in Thanisandra Main Road Bangalore,Thanisandra Main Road,Bengaluru,2830.0,4,4,2,Semi-Furnished,20.0,58000.0,20.49
"4 BHK Flat for Rent in Thanisandra Main Road, Bangalore",Thanisandra Main Road,Bengaluru,2800.0,4,5,3,Semi-Furnished,39.0,110000.0,39.29
"4 BHK Flat for Rent in Thanisandra Main Road, Bangalore",Thanisandra Main Road,Bengaluru,3200.0,4,4,2,Semi-Furnished,41.0,130000.0,40.62
1 BHK House for Rent in Thigalarapalya Hoodi Bangalore,Thigalarapalya,Bengaluru,1500.0,1,1,0,Unfurnished,5.0,8000.0,5.33
"2 BHK Flat for Rent in Thigalarapalya Hoodi, Bangalore",Thigalarapalya,Bengaluru,940.0,2,2,2,Semi-Furnished,43.0,40000.0,42.55
2 BHK House for Rent in Tindlu Bangalore,Thindlu,Bengaluru,680.0,2,2,0,Semi-Furnished,22.0,15000.0,22.06
"2 BHK Flat for Rent in Thirumenahalli, Bangalore",Thirumenahalli,Bengaluru,800.0,2,2,0,Semi-Furnished,30.0,24000.0,30.0
"3 BHK Flat for Rent in Thirumenahalli, Bangalore",Thirumenahalli,Bengaluru,1429.0,3,3,2,Unfurnished,21.0,30000.0,20.99
4 BHK Villa for Rent in Thirumenahalli Bangalore,Thirumenahalli,Bengaluru,2900.0,4,4,2,Furnished,17.0,49999.0,17.24
"2 BHK Flat for Rent in Thubarahalli, Whitefield, Bangalore",Thubarahalli,Bengaluru,1300.0,2,2,0,Semi-Furnished,35.0,46000.0,35.38
2 BHK House for Rent in Thurahalli Bangalore,Thurahalli,Bengaluru,1750.0,2,3,0,Semi-Furnished,14.0,25000.0,14.29
"1 BHK House for Rent in Thyagaraja Nagar, Basavanagudi Bangalore",Thyagaraja Nagar,Bengaluru,200.0,1,1,0,Semi-Furnished,35.0,7000.0,35.0
"3 BHK Flat for Rent in Trinity Church Road, Bangalore",Trinity Church Road,Bengaluru,1800.0,3,3,2,Unfurnished,47.0,85000.0,47.22
1 BHK House for Rent in Tulasi Layout Bangalore,Tulasi Layout,Bengaluru,450.0,1,1,0,Semi-Furnished,23.0,10500.0,23.33
1 BHK House for Rent in Tumkur Road Bangalore,Tumkur Road,Bengaluru,500.0,1,1,0,Unfurnished,11.0,5500.0,11.0
"1 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,422.0,1,1,0,Furnished,59.0,25000.0,59.24
"2 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,569.0,2,2,0,Semi-Furnished,22.0,12500.0,21.97
"2 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,495.0,2,2,0,Furnished,26.0,13000.0,26.26
"2 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,1239.0,2,2,0,Semi-Furnished,25.0,31000.0,25.02
"2 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,900.0,2,2,0,Semi-Furnished,39.0,35000.0,38.89
"2 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,1058.0,2,2,0,Semi-Furnished,64.0,68000.0,64.27
"3 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,1300.0,3,2,0,Semi-Furnished,32.0,41000.0,31.54
"4 BHK Flat for Rent in Tumkur Road, Bangalore",Tumkur Road,Bengaluru,1520.0,4,5,2,Semi-Furnished,36.0,55000.0,36.18
4 BHK Villa for Rent in Tumkur Road Bangalore,Tumkur Road,Bengaluru,2674.0,4,4,3,Unfurnished,34.0,90000.0,33.66
"2 BHK House for Rent in Udaya Nagar, Mahadevapura Bangalore",Udaya Nagar,Bengaluru,1100.0,2,2,0,Semi-Furnished,20.0,22000.0,20.0
5 BHK Villa for Rent in Upkar Layout Whitefield Bangalore,Upkar Layout Whitefield,Bengaluru,5000.0,5,6,3,Semi-Furnished,24.0,120000.0,24.0
"2 BHK Flat for Rent in Uttarahalli Hobli, Bangalore",Uttarahalli,Bengaluru,800.0,2,2,0,Semi-Furnished,20.0,16000.0,20.0
2 BHK House for Rent in Uttarahalli Hobli Bangalore,Uttarahalli,Bengaluru,800.0,2,2,0,Unfurnished,20.0,16000.0,20.0
"2 BHK Flat for Rent in Uttarahalli Hobli, Bangalore",Uttarahalli,Bengaluru,1280.0,2,2,2,Furnished,24.0,31000.0,24.22
2 BHK House for Rent in Uttarahalli Hobli Bangalore,Uttarahalli,Bengaluru,1200.0,2,3,0,Unfurnished,29.0,35000.0,29.17
"3 BHK Flat for Rent in Uttarahalli Hobli, Bangalore",Uttarahalli,Bengaluru,1285.0,3,3,2,Semi-Furnished,29.0,37500.0,29.18
"2 BHK Flat for Rent in Uttarahalli Main Road, Bangalore",Uttarahalli Main Road,Bengaluru,900.0,2,2,0,Semi-Furnished,24.0,22000.0,24.44
"2 BHK Flat for Rent in Uttarahalli Main Road, Bangalore",Uttarahalli Main Road,Bengaluru,835.0,2,2,2,Semi-Furnished,26.0,22000.0,26.35
3 BHK Villa for Rent in V Kallahalli Bangalore,V Kallahalli,Bengaluru,1662.0,3,3,0,Furnished,27.0,45000.0,27.08
1 BHK House for Rent in Vagdevi Layout Bangalore,Vagdevi Layout,Bengaluru,420.0,1,1,0,Semi-Furnished,43.0,18000.0,42.86
1 BHK House for Rent in Valepura Bangalore,Valepura,Bengaluru,1000.0,1,1,0,Semi-Furnished,10.0,10000.0,10.0
4 BHK Villa for Rent in Valepura Bangalore,Valepura,Bengaluru,2200.0,4,4,3,Unfurnished,24.0,53000.0,24.09
2 BHK House for Rent in Varanasi Bangalore,Varanasi,Bengaluru,1000.0,2,2,0,Furnished,22.0,22000.0,22.0
1 BHK House for Rent in Varthur Bangalore,Varthur,Bengaluru,500.0,1,1,0,Semi-Furnished,19.0,9500.0,19.0
"1 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,782.0,1,1,0,Semi-Furnished,42.0,33000.0,42.2
2 BHK House for Rent in Varthur Bangalore,Varthur,Bengaluru,1450.0,2,2,0,Unfurnished,10.0,15000.0,10.34
2 BHK House for Rent in Varthur Bangalore,Varthur,Bengaluru,510.0,2,2,0,Unfurnished,29.0,15000.0,29.41
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,900.0,2,1,0,Furnished,19.0,17000.0,18.89
2 BHK House for Rent in Varthur Bangalore,Varthur,Bengaluru,950.0,2,2,0,Semi-Furnished,28.0,26500.0,27.89
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,1200.0,2,2,0,Semi-Furnished,29.0,35000.0,29.17
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,1109.0,2,2,2,Semi-Furnished,32.0,36000.0,32.46
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,800.0,2,2,0,Semi-Furnished,51.0,41000.0,51.25
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,1242.0,2,2,0,Semi-Furnished,36.0,45000.0,36.23
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,1260.0,2,2,2,Semi-Furnished,36.0,45000.0,35.71
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,1100.0,2,2,0,Semi-Furnished,41.0,45000.0,40.91
3 BHK House for Rent in Varthur Bangalore,Varthur,Bengaluru,1200.0,3,2,0,Furnished,13.0,16000.0,13.33
"3 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,1905.0,3,3,2,Semi-Furnished,37.0,70000.0,36.75
"3 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bengaluru,2750.0,3,3,3,Unfurnished,36.0,100000.0,36.36
4 BHK Villa for Rent in Varthur Kodi Bangalore,Varthur Kodi,Bengaluru,4300.0,4,4,3,Furnished,20.0,85000.0,19.77
"1 BHK Flat for Rent in Vasanth Nagar, Bangalore",Vasanth Nagar,Bengaluru,400.0,1,1,0,Unfurnished,39.0,15500.0,38.75
"2 BHK Flat for Rent in Vasanth Nagar, Bangalore",Vasanth Nagar,Bengaluru,1200.0,2,2,2,Unfurnished,50.0,60000.0,50.0
"4 BHK Flat for Rent in Vasanth Nagar, Bangalore",Vasanth Nagar,Bengaluru,2750.0,4,5,3,Furnished,91.0,250000.0,90.91
2 BHK Villa for Rent in Vasanth Vihar AWHO Bangalore,Vasanth Vihar Awho,Bengaluru,1300.0,2,2,0,Semi-Furnished,23.0,30000.0,23.08
"1 BHK House for Rent in Veerannapalya, Nagavara Bangalore",Veerannapalya,Bengaluru,150.0,1,1,0,Furnished,40.0,6000.0,40.0
"1 BHK Flat for Rent in Veerasandra, Bangalore",Veerasandra,Bengaluru,660.0,1,1,0,Semi-Furnished,30.0,20000.0,30.3
"2 BHK Flat for Rent in Veerasandra, Bangalore",Veerasandra,Bengaluru,1000.0,2,2,0,Unfurnished,15.0,15000.0,15.0
2 BHK House for Rent in Vibhutipura Bangalore,Vibhutipura,Bengaluru,1000.0,2,2,0,Semi-Furnished,8.0,8000.0,8.0
"1 BHK Flat for Rent in Victoria Layout, Victoria Layout, Victoria Road, Bangalore",Victoria Layout,Bengaluru,700.0,1,1,0,Semi-Furnished,43.0,30000.0,42.86
"3 BHK Flat for Rent in Victoria Layout, Victoria Layout, Victoria Road, Bangalore",Victoria Layout,Bengaluru,1726.0,3,3,2,Furnished,58.0,100000.0,57.94
"1 BHK House for Rent in Vidhana Soudha Layout, Kaveri Nagar Bangalore",Vidhana Soudha Layout,Bengaluru,1000.0,1,1,0,Furnished,13.0,13000.0,13.0
2 BHK House for Rent in Vidyaranyapura Bangalore,Vidyaranyapura,Bengaluru,1100.0,2,1,0,Semi-Furnished,12.0,13000.0,11.82
2 BHK House for Rent in Vidyaranyapura Bangalore,Vidyaranyapura,Bengaluru,750.0,2,2,0,Semi-Furnished,20.0,15000.0,20.0
"2 BHK Flat for Rent in Vidyaranyapura, Bangalore",Vidyaranyapura,Bengaluru,1000.0,2,2,0,Semi-Furnished,22.0,22000.0,22.0
"3 BHK Flat for Rent in Vidyaranyapura, Bangalore",Vidyaranyapura,Bengaluru,1810.0,3,3,2,Semi-Furnished,18.0,33000.0,18.23
"3 BHK Flat for Rent in Vignan Nagar, Bangalore",Vignan Nagar,Bengaluru,2100.0,3,3,0,Furnished,24.0,50000.0,23.81
3 BHK House for Rent in Vignan Nagar Bangalore,Vignan Nagar,Bengaluru,2000.0,3,3,2,Furnished,35.0,70000.0,35.0
"3 BHK Flat for Rent in Vigneshwara Layout Hoysala Nagar, Bangalore",Vigneshwara Layout Hoysala Nagar,Bengaluru,1000.0,3,2,0,Semi-Furnished,28.0,28000.0,28.0
3 BHK House for Rent in Vijaya Bank Layout Bommanahalli Bangalore,Vijaya Bank Layout Bommanahalli,Bengaluru,3200.0,3,3,0,Semi-Furnished,38.0,120000.0,37.5
5 BHK House for Rent in Vijaya Bank Layout Bommanahalli Bangalore,Vijaya Bank Layout Bommanahalli,Bengaluru,4500.0,5,4,4,Semi-Furnished,18.0,80000.0,17.78
1 BHK House for Rent in Vijayanagar Bangalore,Vijayanagar,Bengaluru,250.0,1,1,0,Unfurnished,14.0,3500.0,14.0
"2 BHK Flat for Rent in Vijayanagar, Bangalore",Vijayanagar,Bengaluru,800.0,2,1,2,Unfurnished,25.0,20000.0,25.0
2 BHK House for Rent in Vijayanagar Bangalore,Vijayanagar,Bengaluru,1000.0,2,2,0,Semi-Furnished,25.0,25000.0,25.0
"3 BHK Flat for Rent in Vijayanagar, Bangalore",Vijayanagar,Bengaluru,1600.0,3,3,0,Semi-Furnished,22.0,35000.0,21.88
4 BHK House for Rent in Vijayanagar Bangalore,Vijayanagar,Bengaluru,2250.0,4,3,0,Unfurnished,13.0,30000.0,13.33
2 BHK House for Rent in Vijayapura Town Bangalore,Vijayapura Town,Bengaluru,1000.0,2,2,0,Semi-Furnished,13.0,13000.0,13.0
"2 BHK Flat for Rent in Vimanapura, Airport Road, Bangalore",Vimanapura,Bengaluru,1000.0,2,2,0,Semi-Furnished,17.0,17000.0,17.0
"2 BHK Flat for Rent in Vinayak Nagar Kattigenahalli, Bangalore",Vinayak Nagar,Bengaluru,1220.0,2,2,3,Semi-Furnished,12.0,15000.0,12.3
"2 BHK Flat for Rent in Vinayak Nagar Kattigenahalli, Bangalore",Vinayak Nagar,Bengaluru,750.0,2,2,2,Semi-Furnished,33.0,25000.0,33.33
"1 BHK Flat for Rent in Virgonagar Industrial Estate, Bangalore",Virgonagar Industrial Estate,Bengaluru,598.0,1,1,0,Semi-Furnished,42.0,25000.0,41.81
2 BHK House for Rent in Virupakshapura Bangalore,Virupakshapura,Bengaluru,800.0,2,2,0,Semi-Furnished,12.0,10000.0,12.5
2 BHK House for Rent in Virupakshapura Bangalore,Virupakshapura,Bengaluru,850.0,2,2,0,Semi-Furnished,15.0,13000.0,15.29
"3 BHK Flat for Rent in Vittal Mallya Road, Bangalore",Vittal Mallya Road,Bengaluru,3200.0,3,3,3,Semi-Furnished,94.0,300000.0,93.75
4 BHK Villa for Rent in Vittasandra Main Road Bangalore,Vittasandra Main Road,Bengaluru,1200.0,4,3,0,Semi-Furnished,33.0,40000.0,33.33
"1 BHK Flat for Rent in Viveka Nagar, Bangalore",Viveka Nagar,Bengaluru,600.0,1,1,0,Unfurnished,37.0,22000.0,36.67
"4 BHK Flat for Rent in Viveka Nagar, Bangalore",Viveka Nagar,Bengaluru,2500.0,4,4,4,Unfurnished,24.0,60000.0,24.0
"1 BHK House for Rent in Vyalikaval, Malleshwaram Bangalore",Vyalikaval,Bengaluru,330.0,1,1,0,Unfurnished,36.0,12000.0,36.36
1 BHK House for Rent in Vyalikaval HBCS Layout Nagavara Bangalore,Vyalikaval Hbcs Layout,Bengaluru,650.0,1,1,0,Semi-Furnished,31.0,20000.0,30.77
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,600.0,1,1,0,Semi-Furnished,10.0,6000.0,10.0
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,500.0,1,1,0,Semi-Furnished,20.0,10000.0,20.0
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,600.0,1,1,0,Semi-Furnished,20.0,12000.0,20.0
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,300.0,1,1,0,Furnished,50.0,15000.0,50.0
1 BHK House for Rent in Whitefield Bangalore,Whitefield,Bengaluru,650.0,1,1,0,Semi-Furnished,26.0,17000.0,26.15
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,505.0,1,1,0,Semi-Furnished,38.0,19000.0,37.62
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,285.0,1,1,0,Unfurnished,88.0,25000.0,87.72
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,550.0,1,1,0,Unfurnished,47.0,26000.0,47.27
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,670.0,1,1,0,Semi-Furnished,45.0,30000.0,44.78
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,650.0,1,1,0,Furnished,51.0,33000.0,50.77
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,639.0,1,1,0,Furnished,78.0,50000.0,78.25
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,680.0,1,1,0,Furnished,88.0,60000.0,88.24
2 BHK House for Rent in Whitefield Bangalore,Whitefield,Bengaluru,700.0,2,2,0,Furnished,21.0,15000.0,21.43
2 BHK House for Rent in Whitefield Bangalore,Whitefield,Bengaluru,800.0,2,2,0,Semi-Furnished,25.0,20000.0,25.0
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1250.0,2,2,0,Unfurnished,23.0,29000.0,23.2
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1020.0,2,2,2,Semi-Furnished,31.0,32000.0,31.37
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1000.0,2,2,2,Semi-Furnished,42.0,42000.0,42.0
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1450.0,2,2,2,Furnished,29.0,42000.0,28.97
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1100.0,2,2,0,Furnished,38.0,42000.0,38.18
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1155.0,2,2,0,Semi-Furnished,36.0,42000.0,36.36
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1255.0,2,2,0,Semi-Furnished,33.0,42000.0,33.47
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,885.0,2,2,0,Semi-Furnished,49.0,43000.0,48.59
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1023.0,2,2,2,Furnished,44.0,45000.0,43.99
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1290.0,2,2,0,Semi-Furnished,36.0,46000.0,35.66
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1100.0,2,2,0,Semi-Furnished,42.0,46000.0,41.82
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,950.0,2,2,0,Furnished,53.0,50000.0,52.63
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1346.0,2,2,2,Furnished,41.0,55000.0,40.86
3 BHK Villa for Rent in Whitefield Bangalore,Whitefield,Bengaluru,1650.0,3,3,0,Semi-Furnished,24.0,40000.0,24.24
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1688.0,3,2,2,Semi-Furnished,24.0,40000.0,23.7
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1570.0,3,2,0,Semi-Furnished,29.0,45000.0,28.66
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1750.0,3,3,2,Furnished,26.0,45000.0,25.71
3 BHK Villa for Rent in Whitefield Bangalore,Whitefield,Bengaluru,2000.0,3,3,0,Semi-Furnished,22.0,45000.0,22.5
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1890.0,3,3,2,Semi-Furnished,25.0,48000.0,25.4
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1655.0,3,3,2,Semi-Furnished,30.0,50000.0,30.21
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1628.0,3,3,3,Semi-Furnished,31.0,50000.0,30.71
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1970.0,3,3,2,Unfurnished,25.0,50000.0,25.38
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1750.0,3,3,3,Furnished,31.0,55000.0,31.43
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1543.0,3,3,0,Unfurnished,39.0,60000.0,38.89
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1400.0,3,3,2,Furnished,43.0,60000.0,42.86
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1525.0,3,3,2,Unfurnished,41.0,62000.0,40.66
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1697.0,3,3,3,Semi-Furnished,37.0,62000.0,36.54
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1290.0,3,2,0,Furnished,48.0,62000.0,48.06
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1253.0,3,2,0,Furnished,52.0,65000.0,51.88
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1839.0,3,3,2,Unfurnished,38.0,70000.0,38.06
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,2134.0,3,3,0,Semi-Furnished,33.0,70000.0,32.8
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1600.0,3,3,2,Unfurnished,44.0,70000.0,43.75
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1500.0,3,3,2,Furnished,47.0,70000.0,46.67
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bengaluru,1000.0,3,3,0,Semi-Furnished,70.0,70000.0,70.0
